dt_iso,lat,lon,temp,dew_point,pressure,humidity,wind_speed,wind_deg,rain_1h,clouds_all,weather_description,Dhi,Dni,Ghi
2011-07-23 13:00:00+10:00,-32.951195,151.715443,285.92,284.49,1019,91,7.7,220,0.13,77,light rain,279,14,287
2011-07-23 14:00:00+10:00,-32.951195,151.715443,286.53,283.15,1019,80,6.44,195,,54,broken clouds,182,487,439
2011-07-23 15:00:00+10:00,-32.951195,151.715443,286.02,284.08,1019,88,1.0,230,,75,light intensity shower rain,177,48,200
2011-07-23 16:00:00+10:00,-32.951195,151.715443,285.82,283.89,1019,88,1.0,230,0.14,75,light intensity shower rain,106,0,106
2011-07-23 17:00:00+10:00,-32.951195,151.715443,285.3,282.68,1019,84,6.06,204,,43,scattered clouds,50,31,54
2011-07-23 18:00:00+10:00,-32.951195,151.715443,284.36,281.58,1020,83,5.7,250,,43,scattered clouds,0,0,0
2011-07-23 19:00:00+10:00,-32.951195,151.715443,284.36,281.4,1020,82,5.7,250,,44,scattered clouds,0,0,0
2011-07-23 20:00:00+10:00,-32.951195,151.715443,284.22,280.54,1021,78,5.18,202,,36,scattered clouds,0,0,0
2011-07-23 21:00:00+10:00,-32.951195,151.715443,283.2,280.97,1021,86,5.1,280,,34,scattered clouds,0,0,0
2011-07-23 22:00:00+10:00,-32.951195,151.715443,283.3,281.07,1020,86,5.1,280,,39,scattered clouds,0,0,0
2011-07-23 23:00:00+10:00,-32.951195,151.715443,283.5,280.02,1020,79,4.61,212,,44,scattered clouds,0,0,0
2011-07-24 00:00:00+10:00,-32.951195,151.715443,282.73,278.52,1020,75,5.7,240,,26,scattered clouds,0,0,0
2011-07-24 01:00:00+10:00,-32.951195,151.715443,282.7,278.49,1019,75,5.7,240,,36,scattered clouds,0,0,0
2011-07-24 02:00:00+10:00,-32.951195,151.715443,282.69,280.12,1020,84,4.38,213,,50,scattered clouds,0,0,0
2011-07-24 03:00:00+10:00,-32.951195,151.715443,281.95,279.57,1019,85,4.6,250,,61,broken clouds,0,0,0
2011-07-24 04:00:00+10:00,-32.951195,151.715443,281.98,279.6,1019,85,4.6,250,,42,scattered clouds,0,0,0
2011-07-24 05:00:00+10:00,-32.951195,151.715443,281.9,280.19,1019,89,3.89,222,0.11,34,light rain,0,0,0
2011-07-24 06:00:00+10:00,-32.951195,151.715443,281.8,280.25,1020,90,4.6,320,0.14,31,light rain,0,0,0
2011-07-24 07:00:00+10:00,-32.951195,151.715443,281.8,280.25,1020,90,4.6,320,,34,scattered clouds,0,0,0
2011-07-24 08:00:00+10:00,-32.951195,151.715443,283.92,280.8,1020,81,2.32,241,,66,broken clouds,33,304,75
2011-07-24 09:00:00+10:00,-32.951195,151.715443,283.69,280.93,1020,83,0.0,0,,40,scattered clouds,134,182,184
2011-07-24 10:00:00+10:00,-32.951195,151.715443,283.85,281.08,1020,83,0.0,0,,40,scattered clouds,135,489,355
2011-07-24 11:00:00+10:00,-32.951195,151.715443,286.02,280.27,1020,68,1.62,266,,97,overcast clouds,70,837,520
2011-07-24 12:00:00+10:00,-32.951195,151.715443,288.55,280.59,1019,59,2.6,270,,98,overcast clouds,72,860,580
2011-07-24 13:00:00+10:00,-32.951195,151.715443,288.67,280.7,1018,59,2.6,270,,96,overcast clouds,228,398,465
2011-07-24 14:00:00+10:00,-32.951195,151.715443,287.55,280.13,1018,61,1.37,253,,94,overcast clouds,287,99,341
2011-07-24 15:00:00+10:00,-32.951195,151.715443,288.49,278.97,1018,53,1.0,310,,40,scattered clouds,230,8,234
2011-07-24 16:00:00+10:00,-32.951195,151.715443,288.3,278.8,1018,53,1.0,310,,40,scattered clouds,131,190,179
2011-07-24 17:00:00+10:00,-32.951195,151.715443,286.46,279.57,1019,63,1.83,233,0.11,100,light rain,45,30,50
2011-07-24 18:00:00+10:00,-32.951195,151.715443,285.39,279.01,1019,65,5.1,210,,100,overcast clouds,0,0,0
2011-07-24 19:00:00+10:00,-32.951195,151.715443,285.3,278.93,1019,65,5.1,210,,99,overcast clouds,0,0,0
2011-07-24 20:00:00+10:00,-32.951195,151.715443,284.51,279.85,1020,73,2.64,279,,96,overcast clouds,0,0,0
2011-07-24 21:00:00+10:00,-32.951195,151.715443,282.9,279.8,1020,81,2.6,310,,11,few clouds,0,0,0
2011-07-24 22:00:00+10:00,-32.951195,151.715443,282.77,279.67,1020,81,2.6,310,,2,sky is clear,0,0,0
2011-07-24 23:00:00+10:00,-32.951195,151.715443,283.16,279.13,1019,76,3.35,282,,0,sky is clear,0,0,0
2011-07-25 00:00:00+10:00,-32.951195,151.715443,281.23,278.35,1019,82,4.1,320,,4,sky is clear,0,0,0
2011-07-25 01:00:00+10:00,-32.951195,151.715443,281.01,278.13,1019,82,4.1,320,,12,few clouds,0,0,0
2011-07-25 02:00:00+10:00,-32.951195,151.715443,282.04,278.23,1019,77,3.42,284,,9,sky is clear,0,0,0
2011-07-25 03:00:00+10:00,-32.951195,151.715443,280.57,277.88,1018,83,4.6,320,,23,few clouds,0,0,0
2011-07-25 04:00:00+10:00,-32.951195,151.715443,281.32,278.61,1018,83,4.6,320,,35,scattered clouds,0,0,0
2011-07-25 05:00:00+10:00,-32.951195,151.715443,281.74,278.49,1018,80,3.25,298,,46,scattered clouds,0,0,0
2011-07-25 06:00:00+10:00,-32.951195,151.715443,280.76,277.54,1018,80,5.1,310,,30,scattered clouds,0,0,0
2011-07-25 07:00:00+10:00,-32.951195,151.715443,280.67,277.8,1019,82,5.1,310,,34,scattered clouds,0,1,0
2011-07-25 08:00:00+10:00,-32.951195,151.715443,284.44,280.37,1019,76,3.52,306,,35,scattered clouds,35,295,76
2011-07-25 09:00:00+10:00,-32.951195,151.715443,282.94,277.74,1019,70,0.0,0,0.26,75,light rain,146,103,172
2011-07-25 10:00:00+10:00,-32.951195,151.715443,283.14,277.93,1019,70,0.0,0,,75,broken clouds,153,421,344
2011-07-25 11:00:00+10:00,-32.951195,151.715443,287.06,280.82,1018,66,4.95,310,,6,sky is clear,126,670,487
2011-07-25 12:00:00+10:00,-32.951195,151.715443,289.33,279.75,1017,53,10.8,320,,2,sky is clear,84,827,575
2011-07-25 13:00:00+10:00,-32.951195,151.715443,289.16,279.6,1016,53,10.8,320,,8,sky is clear,271,239,415
2011-07-25 14:00:00+10:00,-32.951195,151.715443,290.21,280.84,1015,54,5.27,308,,9,sky is clear,170,520,445
2011-07-25 15:00:00+10:00,-32.951195,151.715443,291.38,279.26,1015,45,2.6,310,,20,few clouds,56,807,409
2011-07-25 16:00:00+10:00,-32.951195,151.715443,291.39,279.27,1016,45,2.6,310,0.14,20,light rain,49,685,251
2011-07-25 17:00:00+10:00,-32.951195,151.715443,288.18,281.66,1016,65,3.4,312,,15,few clouds,26,383,81
2011-07-25 18:00:00+10:00,-32.951195,151.715443,286.4,280.41,1017,67,4.6,340,,5,sky is clear,0,1,0
2011-07-25 19:00:00+10:00,-32.951195,151.715443,285.74,279.78,1017,67,4.6,340,,1,sky is clear,0,0,0
2011-07-25 20:00:00+10:00,-32.951195,151.715443,285.23,280.14,1018,71,3.88,295,,1,sky is clear,0,0,0
2011-07-25 21:00:00+10:00,-32.951195,151.715443,283.69,278.46,1018,70,3.1,320,,1,sky is clear,0,0,0
2011-07-25 22:00:00+10:00,-32.951195,151.715443,283.6,278.37,1018,70,3.1,320,,5,sky is clear,0,0,0
2011-07-25 23:00:00+10:00,-32.951195,151.715443,284.06,280.0,1019,76,4.18,282,,6,sky is clear,0,0,0
2011-07-26 00:00:00+10:00,-32.951195,151.715443,282.85,278.25,1019,73,3.6,330,,5,sky is clear,0,0,0
2011-07-26 01:00:00+10:00,-32.951195,151.715443,283.0,278.4,1019,73,3.6,330,,2,sky is clear,0,0,0
2011-07-26 02:00:00+10:00,-32.951195,151.715443,282.91,279.63,1019,80,4.95,283,,1,sky is clear,0,0,0
2011-07-26 03:00:00+10:00,-32.951195,151.715443,283.16,277.95,1019,70,4.6,310,,0,sky is clear,0,0,0
2011-07-26 04:00:00+10:00,-32.951195,151.715443,282.81,277.61,1019,70,4.6,310,,0,sky is clear,0,0,0
2011-07-26 05:00:00+10:00,-32.951195,151.715443,282.09,279.36,1019,83,4.97,282,,0,sky is clear,0,0,0
2011-07-26 06:00:00+10:00,-32.951195,151.715443,282.44,279.88,1020,84,5.7,310,,0,sky is clear,0,0,0
2011-07-26 07:00:00+10:00,-32.951195,151.715443,282.35,279.96,1020,85,5.7,310,,0,sky is clear,0,2,0
2011-07-26 08:00:00+10:00,-32.951195,151.715443,284.63,281.12,1021,79,4.37,292,,0,sky is clear,26,418,86
2011-07-26 09:00:00+10:00,-32.951195,151.715443,285.63,280.11,1021,69,1.0,230,,1,sky is clear,46,716,259
2011-07-26 10:00:00+10:00,-32.951195,151.715443,285.86,280.33,1021,69,1.0,230,,1,sky is clear,55,820,417
2011-07-26 11:00:00+10:00,-32.951195,151.715443,286.97,280.96,1021,67,4.13,289,,11,few clouds,60,870,533
2011-07-26 12:00:00+10:00,-32.951195,151.715443,289.51,279.92,1020,53,7.2,310,,6,sky is clear,62,890,593
2011-07-26 13:00:00+10:00,-32.951195,151.715443,289.6,280.0,1019,53,7.2,310,,31,scattered clouds,62,888,592
2011-07-26 14:00:00+10:00,-32.951195,151.715443,289.36,280.05,1019,54,3.02,279,,46,scattered clouds,65,851,527
2011-07-26 15:00:00+10:00,-32.951195,151.715443,289.61,279.74,1019,52,1.5,360,,40,scattered clouds,197,198,291
2011-07-26 16:00:00+10:00,-32.951195,151.715443,289.25,279.4,1020,52,1.5,360,,40,scattered clouds,93,0,93
2011-07-26 17:00:00+10:00,-32.951195,151.715443,287.78,282.16,1020,69,1.38,272,,62,broken clouds,42,33,45
2011-07-26 18:00:00+10:00,-32.951195,151.715443,285.67,280.77,1021,72,2.6,220,,76,broken clouds,0,1,0
2011-07-26 19:00:00+10:00,-32.951195,151.715443,285.58,280.68,1022,72,2.6,220,,59,broken clouds,0,0,0
2011-07-26 20:00:00+10:00,-32.951195,151.715443,285.13,280.04,1022,71,3.58,258,,46,scattered clouds,0,0,0
2011-07-26 21:00:00+10:00,-32.951195,151.715443,283.09,281.2,1023,88,3.1,290,,59,broken clouds,0,0,0
2011-07-26 22:00:00+10:00,-32.951195,151.715443,283.11,281.22,1024,88,3.1,290,,57,broken clouds,0,0,0
2011-07-26 23:00:00+10:00,-32.951195,151.715443,283.43,278.81,1024,73,4.12,241,,42,scattered clouds,0,0,0
2011-07-27 00:00:00+10:00,-32.951195,151.715443,281.86,274.99,1024,62,4.6,270,,12,few clouds,0,0,0
2011-07-27 01:00:00+10:00,-32.951195,151.715443,281.66,274.8,1024,62,4.6,270,,5,sky is clear,0,0,0
2011-07-27 02:00:00+10:00,-32.951195,151.715443,282.05,278.06,1024,76,3.77,228,,10,sky is clear,0,0,0
2011-07-27 03:00:00+10:00,-32.951195,151.715443,279.79,274.91,1024,71,4.6,300,,8,sky is clear,0,0,0
2011-07-27 04:00:00+10:00,-32.951195,151.715443,279.86,274.98,1024,71,4.6,300,,11,few clouds,0,0,0
2011-07-27 05:00:00+10:00,-32.951195,151.715443,281.55,277.76,1025,77,4.2,222,,13,few clouds,0,0,0
2011-07-27 06:00:00+10:00,-32.951195,151.715443,279.88,276.14,1026,77,6.2,300,,18,few clouds,0,0,0
2011-07-27 07:00:00+10:00,-32.951195,151.715443,279.81,276.07,1026,77,6.2,300,,25,scattered clouds,0,1,0
2011-07-27 08:00:00+10:00,-32.951195,151.715443,283.78,279.92,1027,77,4.1,226,,31,scattered clouds,36,311,80
2011-07-27 09:00:00+10:00,-32.951195,151.715443,283.22,279.56,1028,78,0.0,0,,40,scattered clouds,122,290,207
2011-07-27 10:00:00+10:00,-32.951195,151.715443,283.1,279.45,1028,78,0.0,0,0.13,40,light rain,133,520,369
2011-07-27 11:00:00+10:00,-32.951195,151.715443,285.58,281.86,1028,78,3.68,211,,57,broken clouds,85,800,521
2011-07-27 12:00:00+10:00,-32.951195,151.715443,287.82,280.39,1027,61,4.1,230,,44,scattered clouds,89,820,581
2011-07-27 13:00:00+10:00,-32.951195,151.715443,287.91,280.47,1027,61,4.1,230,,38,scattered clouds,90,819,581
2011-07-27 14:00:00+10:00,-32.951195,151.715443,287.4,283.04,1026,75,4.17,185,0.26,41,light rain,86,796,520
2011-07-27 15:00:00+10:00,-32.951195,151.715443,288.38,281.39,1027,63,0.5,230,0.64,40,light rain,86,698,398
2011-07-27 16:00:00+10:00,-32.951195,151.715443,288.33,281.34,1027,63,0.5,230,0.59,40,light rain,130,62,152
2011-07-27 17:00:00+10:00,-32.951195,151.715443,286.1,282.92,1027,81,3.37,181,,29,scattered clouds,49,24,51
2011-07-27 18:00:00+10:00,-32.951195,151.715443,284.71,282.1,1028,84,3.6,260,,30,scattered clouds,0,1,0
2011-07-27 19:00:00+10:00,-32.951195,151.715443,284.53,282.1,1028,85,3.6,260,,25,scattered clouds,0,0,0
2011-07-27 20:00:00+10:00,-32.951195,151.715443,284.01,281.59,1029,85,2.88,189,,22,few clouds,0,0,0
2011-07-27 21:00:00+10:00,-32.951195,151.715443,283.4,279.92,1029,79,3.6,240,,29,scattered clouds,0,0,0
2011-07-27 22:00:00+10:00,-32.951195,151.715443,283.4,279.92,1029,79,3.6,240,,29,scattered clouds,0,0,0
2011-07-27 23:00:00+10:00,-32.951195,151.715443,283.38,280.62,1029,83,1.62,206,,24,few clouds,0,0,0
2011-07-28 00:00:00+10:00,-32.951195,151.715443,282.14,279.93,1029,86,4.1,320,,30,scattered clouds,0,0,0
2011-07-28 01:00:00+10:00,-32.951195,151.715443,282.0,279.79,1029,86,4.1,320,,26,scattered clouds,0,0,0
2011-07-28 02:00:00+10:00,-32.951195,151.715443,282.22,280.17,1029,87,1.77,257,,26,scattered clouds,0,0,0
2011-07-28 03:00:00+10:00,-32.951195,151.715443,280.16,278.95,1029,92,3.6,290,,19,few clouds,0,0,0
2011-07-28 04:00:00+10:00,-32.951195,151.715443,280.2,278.99,1028,92,3.6,290,,14,few clouds,0,0,0
2011-07-28 05:00:00+10:00,-32.951195,151.715443,281.47,280.72,1028,95,2.52,271,,40,scattered clouds,0,0,0
2011-07-28 06:00:00+10:00,-32.951195,151.715443,279.33,278.74,1029,96,3.6,310,,44,scattered clouds,0,0,0
2011-07-28 07:00:00+10:00,-32.951195,151.715443,279.33,278.89,1029,97,3.6,310,,43,scattered clouds,0,2,1
2011-07-28 08:00:00+10:00,-32.951195,151.715443,283.99,282.25,1029,89,2.68,283,,0,sky is clear,30,389,87
2011-07-28 09:00:00+10:00,-32.951195,151.715443,282.97,281.08,1030,88,0.0,0,,1,sky is clear,53,688,262
2011-07-28 10:00:00+10:00,-32.951195,151.715443,283.26,281.36,1030,88,0.0,0,,0,sky is clear,63,802,422
2011-07-28 11:00:00+10:00,-32.951195,151.715443,286.68,281.53,1030,71,2.3,289,,1,sky is clear,65,866,540
2011-07-28 12:00:00+10:00,-32.951195,151.715443,289.61,281.83,1028,60,3.6,320,,1,sky is clear,66,890,603
2011-07-28 13:00:00+10:00,-32.951195,151.715443,289.81,282.02,1027,60,3.6,320,,1,sky is clear,66,893,603
2011-07-28 14:00:00+10:00,-32.951195,151.715443,289.52,281.25,1026,58,1.69,356,,0,sky is clear,61,878,543
2011-07-28 15:00:00+10:00,-32.951195,151.715443,290.9,280.64,1026,51,0.0,0,,0,sky is clear,56,831,427
2011-07-28 16:00:00+10:00,-32.951195,151.715443,290.82,280.57,1026,51,0.0,0,,0,sky is clear,46,729,266
2011-07-28 17:00:00+10:00,-32.951195,151.715443,287.74,282.12,1026,69,2.77,46,,0,sky is clear,25,446,90
2011-07-28 18:00:00+10:00,-32.951195,151.715443,285.85,281.14,1027,73,4.6,60,,0,sky is clear,0,3,1
2011-07-28 19:00:00+10:00,-32.951195,151.715443,285.42,281.7,1027,78,4.6,60,,0,sky is clear,0,0,0
2011-07-28 20:00:00+10:00,-32.951195,151.715443,284.01,281.93,1028,87,3.39,29,,0,sky is clear,0,0,0
2011-07-28 21:00:00+10:00,-32.951195,151.715443,282.97,278.75,1028,75,4.6,10,,0,sky is clear,0,0,0
2011-07-28 22:00:00+10:00,-32.951195,151.715443,282.83,278.62,1027,75,4.6,10,,0,sky is clear,0,0,0
2011-07-28 23:00:00+10:00,-32.951195,151.715443,283.25,281.36,1027,88,3.53,357,,0,sky is clear,0,0,0
2011-07-29 00:00:00+10:00,-32.951195,151.715443,280.93,278.57,1027,85,3.1,310,,0,sky is clear,0,0,0
2011-07-29 01:00:00+10:00,-32.951195,151.715443,280.75,278.39,1027,85,3.1,310,,0,sky is clear,0,0,0
2011-07-29 02:00:00+10:00,-32.951195,151.715443,281.71,279.84,1027,88,2.34,337,,0,sky is clear,0,0,0
2011-07-29 03:00:00+10:00,-32.951195,151.715443,278.72,277.21,1026,90,4.1,330,,0,sky is clear,0,0,0
2011-07-29 04:00:00+10:00,-32.951195,151.715443,278.63,277.12,1026,90,4.1,330,,0,sky is clear,0,0,0
2011-07-29 05:00:00+10:00,-32.951195,151.715443,280.91,279.38,1026,90,2.44,314,,0,sky is clear,0,0,0
2011-07-29 06:00:00+10:00,-32.951195,151.715443,277.98,276.48,1026,90,7.2,320,,0,sky is clear,0,0,0
2011-07-29 07:00:00+10:00,-32.951195,151.715443,278.22,276.87,1027,91,7.2,320,,0,sky is clear,1,4,1
2011-07-29 08:00:00+10:00,-32.951195,151.715443,283.34,280.93,1027,85,2.55,302,,0,sky is clear,26,477,96
2011-07-29 09:00:00+10:00,-32.951195,151.715443,282.5,279.05,1028,79,0.0,0,,1,sky is clear,45,761,277
2011-07-29 10:00:00+10:00,-32.951195,151.715443,282.81,279.35,1027,79,0.0,0,,1,sky is clear,53,862,441
2011-07-29 11:00:00+10:00,-32.951195,151.715443,287.17,279.54,1027,60,2.4,315,,0,sky is clear,59,909,561
2011-07-29 12:00:00+10:00,-32.951195,151.715443,289.33,278.91,1026,50,5.7,320,,0,sky is clear,63,925,623
2011-07-29 13:00:00+10:00,-32.951195,151.715443,290.07,279.59,1025,50,5.7,320,,0,sky is clear,63,924,622
2011-07-29 14:00:00+10:00,-32.951195,151.715443,291.11,278.36,1024,43,1.54,310,,0,sky is clear,59,908,560
2011-07-29 15:00:00+10:00,-32.951195,151.715443,292.03,279.19,1024,43,0.0,0,,0,sky is clear,55,854,439
2011-07-29 16:00:00+10:00,-32.951195,151.715443,291.99,279.16,1024,43,0.0,0,,0,sky is clear,46,752,275
2011-07-29 17:00:00+10:00,-32.951195,151.715443,288.57,281.57,1024,63,1.94,49,,0,sky is clear,26,473,95
2011-07-29 18:00:00+10:00,-32.951195,151.715443,286.09,280.76,1024,70,4.1,40,,0,sky is clear,0,4,1
2011-07-29 19:00:00+10:00,-32.951195,151.715443,286.05,281.13,1025,72,4.1,40,,0,sky is clear,0,0,0
2011-07-29 20:00:00+10:00,-32.951195,151.715443,284.28,281.33,1025,82,2.78,16,,0,sky is clear,0,0,0
2011-07-29 21:00:00+10:00,-32.951195,151.715443,282.86,279.21,1025,78,3.6,350,,0,sky is clear,0,0,0
2011-07-29 22:00:00+10:00,-32.951195,151.715443,282.52,278.88,1025,78,3.6,350,,0,sky is clear,0,0,0
2011-07-29 23:00:00+10:00,-32.951195,151.715443,282.65,280.08,1025,84,2.24,355,,0,sky is clear,0,0,0
2011-07-30 00:00:00+10:00,-32.951195,151.715443,280.42,278.07,1025,85,3.1,350,,0,sky is clear,0,0,0
2011-07-30 01:00:00+10:00,-32.951195,151.715443,280.08,277.74,1025,85,3.1,350,,0,sky is clear,0,0,0
2011-07-30 02:00:00+10:00,-32.951195,151.715443,281.34,278.45,1025,82,1.82,320,,0,sky is clear,0,0,0
2011-07-30 03:00:00+10:00,-32.951195,151.715443,278.28,276.3,1024,87,3.6,320,,0,sky is clear,0,0,0
2011-07-30 04:00:00+10:00,-32.951195,151.715443,278.19,276.21,1024,87,3.6,320,,0,sky is clear,0,0,0
2011-07-30 05:00:00+10:00,-32.951195,151.715443,280.59,277.55,1024,81,2.13,301,,0,sky is clear,0,0,0
2011-07-30 06:00:00+10:00,-32.951195,151.715443,277.08,274.29,1024,82,4.1,320,,0,sky is clear,0,0,0
2011-07-30 07:00:00+10:00,-32.951195,151.715443,277.06,274.27,1024,82,4.1,320,,0,sky is clear,1,5,1
2011-07-30 08:00:00+10:00,-32.951195,151.715443,283.42,279.76,1024,78,2.49,299,,0,sky is clear,26,485,98
2011-07-30 09:00:00+10:00,-32.951195,151.715443,282.04,278.05,1025,76,0.5,310,,1,sky is clear,45,761,280
2011-07-30 10:00:00+10:00,-32.951195,151.715443,282.51,278.5,1025,76,0.5,310,,1,sky is clear,54,857,442
2011-07-30 11:00:00+10:00,-32.951195,151.715443,287.29,278.13,1024,54,1.76,318,,0,sky is clear,61,898,560
2011-07-30 12:00:00+10:00,-32.951195,151.715443,290.04,279.56,1023,50,4.6,330,,0,sky is clear,64,915,621
2011-07-30 13:00:00+10:00,-32.951195,151.715443,290.26,279.77,1022,50,4.6,330,,0,sky is clear,66,910,619
2011-07-30 14:00:00+10:00,-32.951195,151.715443,290.63,278.9,1021,46,2.1,4,,1,sky is clear,62,891,556
2011-07-30 15:00:00+10:00,-32.951195,151.715443,291.89,280.67,1021,48,0.0,0,,1,sky is clear,58,836,436
2011-07-30 16:00:00+10:00,-32.951195,151.715443,291.79,280.57,1021,48,0.0,0,,1,sky is clear,49,729,273
2011-07-30 17:00:00+10:00,-32.951195,151.715443,288.52,282.65,1021,68,3.31,45,,42,scattered clouds,28,441,94
2011-07-30 18:00:00+10:00,-32.951195,151.715443,286.52,282.19,1021,75,4.6,40,,66,broken clouds,1,3,1
2011-07-30 19:00:00+10:00,-32.951195,151.715443,286.0,281.88,1021,76,4.6,40,,87,overcast clouds,0,0,0
2011-07-30 20:00:00+10:00,-32.951195,151.715443,284.73,281.77,1022,82,4.08,26,,94,overcast clouds,0,0,0
2011-07-30 21:00:00+10:00,-32.951195,151.715443,284.41,277.63,1022,63,6.2,20,,96,overcast clouds,0,0,0
2011-07-30 22:00:00+10:00,-32.951195,151.715443,284.32,277.55,1022,63,6.2,20,,99,overcast clouds,0,0,0
2011-07-30 23:00:00+10:00,-32.951195,151.715443,283.76,280.64,1022,81,3.64,6,,97,overcast clouds,0,0,0
2011-07-31 00:00:00+10:00,-32.951195,151.715443,281.75,277.76,1022,76,4.6,320,,91,overcast clouds,0,0,0
2011-07-31 01:00:00+10:00,-32.951195,151.715443,281.41,277.44,1021,76,4.6,320,,91,overcast clouds,0,0,0
2011-07-31 02:00:00+10:00,-32.951195,151.715443,282.55,279.81,1021,83,2.65,341,,73,broken clouds,0,0,0
2011-07-31 03:00:00+10:00,-32.951195,151.715443,279.87,276.49,1021,79,3.6,330,,55,broken clouds,0,0,0
2011-07-31 04:00:00+10:00,-32.951195,151.715443,279.76,276.38,1021,79,3.6,330,,35,scattered clouds,0,0,0
2011-07-31 05:00:00+10:00,-32.951195,151.715443,281.7,279.49,1021,86,2.5,311,,23,few clouds,0,0,0
2011-07-31 06:00:00+10:00,-32.951195,151.715443,278.62,276.63,1022,87,6.7,320,,6,sky is clear,0,0,0
2011-07-31 07:00:00+10:00,-32.951195,151.715443,278.75,276.92,1022,88,6.7,320,,2,sky is clear,1,4,1
2011-07-31 08:00:00+10:00,-32.951195,151.715443,284.41,281.09,1022,80,2.76,301,,1,sky is clear,30,430,95
2011-07-31 09:00:00+10:00,-32.951195,151.715443,283.41,278.39,1023,71,0.5,320,,0,sky is clear,52,713,274
2011-07-31 10:00:00+10:00,-32.951195,151.715443,283.72,278.69,1023,71,0.5,320,,6,sky is clear,62,819,435
2011-07-31 11:00:00+10:00,-32.951195,151.715443,288.55,280.34,1022,58,2.32,313,,20,few clouds,67,870,553
2011-07-31 12:00:00+10:00,-32.951195,151.715443,291.11,278.69,1022,44,6.7,340,,62,broken clouds,70,890,614
2011-07-31 13:00:00+10:00,-32.951195,151.715443,291.51,279.06,1020,44,6.7,340,,91,overcast clouds,71,886,613
2011-07-31 14:00:00+10:00,-32.951195,151.715443,292.16,280.6,1020,47,1.34,296,,80,broken clouds,62,877,551
2011-07-31 15:00:00+10:00,-32.951195,151.715443,294.03,278.81,1020,37,2.6,270,,29,scattered clouds,56,829,433
2011-07-31 16:00:00+10:00,-32.951195,151.715443,293.88,278.68,1020,37,2.6,270,,8,sky is clear,46,725,271
2011-07-31 17:00:00+10:00,-32.951195,151.715443,289.26,282.69,1020,65,1.9,36,,14,few clouds,26,456,94
2011-07-31 18:00:00+10:00,-32.951195,151.715443,287.19,282.83,1020,75,2.6,40,,27,scattered clouds,1,5,1
2011-07-31 19:00:00+10:00,-32.951195,151.715443,286.97,282.62,1021,75,2.6,40,,23,few clouds,0,0,0
2011-07-31 20:00:00+10:00,-32.951195,151.715443,286.62,283.24,1021,80,2.28,10,,38,scattered clouds,0,0,0
2011-07-31 21:00:00+10:00,-32.951195,151.715443,285.1,279.81,1022,70,3.1,320,,36,scattered clouds,0,0,0
2011-07-31 22:00:00+10:00,-32.951195,151.715443,285.03,279.74,1022,70,3.1,320,,22,few clouds,0,0,0
2011-07-31 23:00:00+10:00,-32.951195,151.715443,285.54,282.0,1022,79,2.12,339,,10,sky is clear,0,0,0
2011-08-01 00:00:00+10:00,-32.951195,151.715443,284.42,277.64,1021,63,3.1,320,,7,sky is clear,0,0,0
2011-08-01 01:00:00+10:00,-32.951195,151.715443,284.26,277.49,1021,63,3.1,320,,5,sky is clear,0,0,0
2011-08-01 02:00:00+10:00,-32.951195,151.715443,284.35,281.21,1021,81,2.21,315,,12,few clouds,0,0,0
2011-08-01 03:00:00+10:00,-32.951195,151.715443,282.69,277.7,1021,71,5.7,320,,14,few clouds,0,0,0
2011-08-01 04:00:00+10:00,-32.951195,151.715443,282.4,277.42,1021,71,5.7,320,,20,few clouds,0,0,0
2011-08-01 05:00:00+10:00,-32.951195,151.715443,283.22,280.64,1022,84,2.82,303,,23,few clouds,0,0,0
2011-08-01 06:00:00+10:00,-32.951195,151.715443,280.85,278.49,1022,85,5.1,320,,11,few clouds,0,0,0
2011-08-01 07:00:00+10:00,-32.951195,151.715443,280.83,278.64,1023,86,5.1,320,,6,sky is clear,1,6,1
2011-08-01 08:00:00+10:00,-32.951195,151.715443,285.84,282.3,1023,79,3.14,302,,2,sky is clear,29,444,97
2011-08-01 09:00:00+10:00,-32.951195,151.715443,285.58,279.85,1023,68,0.0,0,,0,sky is clear,49,715,274
2011-08-01 10:00:00+10:00,-32.951195,151.715443,285.9,280.15,1023,68,0.0,0,,0,sky is clear,59,816,433
2011-08-01 11:00:00+10:00,-32.951195,151.715443,289.63,281.6,1023,59,2.33,308,,0,sky is clear,68,856,549
2011-08-01 12:00:00+10:00,-32.951195,151.715443,292.66,281.06,1022,47,6.2,330,,1,sky is clear,71,875,609
2011-08-01 13:00:00+10:00,-32.951195,151.715443,293.12,281.48,1021,47,6.2,330,,4,sky is clear,70,876,609
2011-08-01 14:00:00+10:00,-32.951195,151.715443,292.38,283.13,1020,55,1.86,7,,5,sky is clear,63,864,548
2011-08-01 15:00:00+10:00,-32.951195,151.715443,293.95,279.5,1020,39,3.1,10,,17,few clouds,57,816,431
2011-08-01 16:00:00+10:00,-32.951195,151.715443,293.83,279.4,1020,39,3.1,10,,32,scattered clouds,48,713,271
2011-08-01 17:00:00+10:00,-32.951195,151.715443,289.97,284.26,1021,69,2.75,40,,24,few clouds,28,439,95
2011-08-01 18:00:00+10:00,-32.951195,151.715443,288.68,283.66,1021,72,4.6,50,,16,few clouds,1,5,1
2011-08-01 19:00:00+10:00,-32.951195,151.715443,288.5,283.28,1021,71,4.6,50,,9,sky is clear,0,0,0
